Date/Time (hourly average)	SWD [W/m**2]	Origin of Values
2014-04-16T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T05	ø66	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T06	ø241	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T07	ø444	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T08	ø614	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T09	ø760	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T10	ø848	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T11	ø881	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T12	ø860	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T13	ø782	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T14	ø664	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T15	ø510	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T16	ø317	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T17	ø115	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T18	ø5	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-16T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T05	ø59	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T06	ø235	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T07	ø427	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T08	ø603	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T09	ø744	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T10	ø841	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T11	ø882	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T12	ø858	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T13	ø798	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T14	ø617	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T15	ø507	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T16	ø289	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T17	ø111	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T18	ø8	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-17T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T05	ø46	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T06	ø138	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T07	ø273	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T08	ø487	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T09	ø510	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T10	ø360	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T11	ø186	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T12	ø301	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T13	ø321	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T14	ø341	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T15	ø446	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T16	ø196	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T17	ø100	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T18	ø7	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-18T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T05	ø76	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T06	ø262	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T07	ø458	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T08	ø634	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T09	ø774	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T10	ø869	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T11	ø908	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T12	ø881	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T13	ø806	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T14	ø682	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T15	ø514	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T16	ø323	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T17	ø131	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T18	ø9	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-19T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T04	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T05	ø19	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T06	ø50	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T07	ø102	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T08	ø144	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T09	ø151	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T10	ø207	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T11	ø187	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T12	ø95	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T13	ø101	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T14	ø112	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T15	ø77	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T16	ø59	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T17	ø43	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T18	ø1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-20T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T05	ø19	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T06	ø102	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T07	ø150	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T08	ø379	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T09	ø331	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T10	ø374	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T11	ø307	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T12	ø116	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T13	ø225	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T14	ø263	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T15	ø264	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T16	ø229	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T17	ø83	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T18	ø10	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-21T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T05	ø45	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T06	ø162	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T07	ø372	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T08	ø371	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T09	ø517	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T10	ø286	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T11	ø211	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T12	ø145	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T13	ø151	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T14	ø166	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T15	ø90	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T16	ø104	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T17	ø53	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T18	ø6	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-22T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T04	ø1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T05	ø50	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T06	ø250	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T07	ø252	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T08	ø503	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T09	ø735	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T10	ø842	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T11	ø812	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T12	ø834	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T13	ø788	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T14	ø669	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T15	ø496	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T16	ø320	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T17	ø122	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T18	ø5	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-23T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T04	ø2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T05	ø76	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T06	ø251	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T07	ø448	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T08	ø622	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T09	ø744	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T10	ø831	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T11	ø878	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T12	ø784	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T13	ø722	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T14	ø446	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T15	ø451	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T16	ø292	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T17	ø73	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T18	ø8	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-24T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T05	ø19	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T06	ø29	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T07	ø138	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T08	ø510	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T09	ø673	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T10	ø640	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T11	ø644	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T12	ø596	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T13	ø60	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T14	ø130	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T15	ø502	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T16	ø333	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T17	ø193	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T18	ø31	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-25T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T04	ø2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T05	ø98	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T06	ø288	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T07	ø429	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T08	ø617	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T09	ø696	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T10	ø748	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T11	ø790	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T12	ø861	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T13	ø803	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T14	ø547	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T15	ø227	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T16	ø79	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T17	ø35	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T18	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-26T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T04	ø1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T05	ø78	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T06	ø289	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T07	ø485	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T08	ø658	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T09	ø787	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T10	ø815	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T11	ø821	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T12	ø866	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T13	ø495	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T14	ø500	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T15	ø546	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T16	ø358	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T17	ø133	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T18	ø20	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-27T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T04	ø3	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T05	ø118	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T06	ø302	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T07	ø530	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T08	ø631	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T09	ø658	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T10	ø660	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T11	ø745	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T12	ø822	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T13	ø795	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T14	ø457	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T15	ø470	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T16	ø337	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T17	ø155	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T18	ø16	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-28T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T04	ø6	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T05	ø85	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T06	ø162	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T07	ø552	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T08	ø671	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T09	ø795	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T10	ø879	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T11	ø911	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T12	ø894	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T13	ø826	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T14	ø690	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T15	ø532	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T16	ø271	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T17	ø151	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T18	ø20	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-29T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T04	ø2	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T05	ø44	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T06	ø218	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T07	ø486	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T08	ø600	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T09	ø570	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T10	ø525	https://doi.pangaea.de/10.1594/PANGAEA.834133
2014-04-30T11	ø572	https://doi.pangaea.de/10.1594/PANGAEA.834133
